text,label
며칠전부터 안테나 칸정도만 나오며 통화잘안되어 문의  중계기 적색불나온다고하여 리셋후 비교사용권유 재연락예정,발수신불가
 부산 지역 위치무관하게발생  한달정도전부터 상대편에서 뚝뚝 끊겨들림 기기미점검   초기화후 재부팅안내  이후로도 위치무관하게 해당폰만 증상시 기기점검 권유함,통품상담성
원클릭진단실패광분산   상세증상  정상사용중 개월정도전부터 사무실에서 통화가 잘 안되서 서비스센터갔으나 기기상 이상없다고 안내받아 연락주심 다른곳은 이상없고 근무지내에서만 불량하다고하심   다른 동일망 불량여부    품질 및 감도내부  불량  품질 및 감도외부  양호   상담원 조치 사항   추가연락처 없음부재시전송   특이전달사항고객성향기타   시전 약속,발수신불가
원클릭양호현장방문  상세증상   이사한 자택에서 통화중 끊김발생가족모두 동ㅇ리증상임 외부정상    추가연락처  없음 부재시 문자발송  내부품질  불량  외부품질  양호  단말기 여부 및 상세내역    내방일자 및 시간시간준수협의가능   금 시 시 사이 방문 전 연락드림 안내   기타 전달사항  코로나 양해 구했으나 방문 요청함 자가격리 탐색 시 없음 확인완료 루키여부철회가능일자 ,호단절
 위치무관  통화끊김증상   근무지에서 특히 통화감도 멀다고함 통화중에도 품질좋지않음 근무지 타폰은 정상   신호특성안내  유심교체권유 교체후 연락주시면 비용처리안내  비교사용안내후 종료,호단절
   번호 수신안되어 문의 정확히모른다고함 위치무관 기기점검   스팸차단어플탐색했으나 잘 모르시겠다함 주변에 기기조작도와주실분있는지 탐색하니없다함 기기확인권유,기타 Application
원클릭양호현장방문 코로나 양해  상세증상  자택내에서서 통화끊김  외부는정상    추가연락처  없음  부재시 해당 번호  전송 요청  내부품질    외부품질   단말기 여부 및 상세내역    내방일자 및 시간시간준수협의가능   담당자 방문 전 일정관련 연락예정  기타 전달사항   자가 격리자 없음  원클릭시 정상이나 지속 끊김 있어 현장 확인 요청 합니다,호단절
통화중대기 이용 안되어 문의 테스트시 정상 사용 확인후 종료,통화중대기
 자녀분 휴대폰에 대해 물어볼게 있다고 인입  번호 확인시  번호로 확인안됨  재확인 후 연락권유 드리고 종료,통품상담성
광분산요청   희망일시 담당자가 연락드릴 예정 안내  추가연락처   부재시문자요망   적색불여부    전원여부    불량망   품질 및 감도내부   품질 및 감도외부   특이전달사항고객성향기타  최대한 빠른연락 부탁드립니다 사무실에서 기기로 변경후 모드로 사용중인데 지속 통화중끊김발생 외부양호 광분산국소로 안내,호단절
산와머니 인증문자 수신실패 산와머니 정상발송 패스앱 삭제함 스팸필터링없음 수신내역  정상 단말 스팸차단확인   해제방법 안내 후 종료,기업형메시지(금융권인증SMS)
잘 되다가 최근 들어 위치 무관 통화 데이터 불량 전원리셋해도 동일 불일치 초기화 및 리셋 안내,초기접속불가
 완주   오늘갑자기 데이터 접속안됨   카카오 동영상안열림   와이파이꺼져있음   데이터허용되어있음확인    테스트안내드렸는데 전화끊어짐  오비했으나 연결안되어 잠시우 다시 연락드릴예정,카카오
위치무관증상 단말변경후 통화끊김   전산이상무 초기화 전원리셋 비교사용안내,호단절
긴급중계기 요청  희망일시    일 시시  방문전 연락드림  추가연락처    상호명    장비 리셋 여부    타폰비교    불량망    내부 품질    외부 품질    기타 전달사항 증상 상세 기재 루키여부철회가능일자    건물내 중계기 장비 있음   인테리어 공사로 인해 장비 이설요청 코로나 양해 구했으나 방문 요청함 자가격리자 없음 이전스케줄취소되면 먼저방문부탁드립니다  빠른 방문 요청하심,발수신불가
  크로샷 에서 하는 음성동보 하는데 음성 메시지가 수신안된다함  어플 사용안함  단말상 차단 확인방법 문자발송 후 종료,단문메세지(SMS)
기변 후 위치무관하게 발신시 처음에 잡음 들리는 통화품질 불량 무선전파특성 안내 점검 또한 도움 될 수 있음을 안내 도움 필요시 재문의 권유 원만 종료,음질불량
원클릭양호시설공급  상세증상  오래전부터 자택내 데이터 접속불량현상발생  외부특이점없음  불일치 일치처리  와이파이 데이터 재설정   유선인터넷   다른 동일망 불량여부    품질 및 감도내부    품질 및 감도외부    특이전달사항고객성향기타 상  품질확인 및 개선가능여부 확인부탁드립니다,초기접속불가
연락처 앱 종료문자 공지사항 안내 미리 백업권유 종료,기타 Application
원클릭 양호  시설공급     상세증상     집안에서 음성통화 사용할때 간헐적으로 방위치에 따라서 음질 잘 안들리는 증상이 있고 데이터 접속할때도 와이파이보다 접속속도가 지연되는 경우가 많다고 하심   장비시설된것은 없다고 하심   평이라고 하심    사용자동일한 증상이라고 하심   외부에서는 잘된다고 함   다른  동일 불량여부     품질 및 감도내부   불량  품질 및 감도외부   양호   특이전달사항고객성향기타      건수    건      양호불량확인 ,음질불량
언제부터인지 모르나 수신되지않아 문의 테스트시에 정상수신가능 이후지속 동일증상 발생시 애플쪽 확인필요 안내 종료,MMS
  원클릭양호현장방문  상세증상   이사한 사무실과 주변에서 통화안됨  동료 동일 중꼐기 없음   상호명 최자택동  추가연락처   내부품질  불량  외부품질 양호  단말기 여부 및 상세내역    내방일자 및 시간시간준수협의가능   일 화요일 시   기타 전달사항  코로나양해 구했으나 방문 요청함   루키여부철회가능일자 ,발수신불가
개인사용어플 권한사용관룐 문의 제조사안내,기타 Application
가입후 사무실 내 통화 잘 안됨 외부 비교불가 타폰 동일  접수하려하나 외부인 출입불가하다함 출입 허가 등 가능시 연락주시길 안내 구매시 약관 안내받음,발수신불가
최근들어 농협 은행입출금 문자 수신실패      상담사 테스트문자 분 모두 정상수신되었다함 어제 오후시분 사이 이력없음 확인 은행측으로 발송정상여부 발송시간정보 확인 필요 안내,기업형메시지(금융권인증SMS)
하나은행 문자 수신실패 확인시 이상없음 단말내 차단되어있어 해제 후 테스트시 정상수신 종료,기업형메시지(금융권인증SMS)
데이터안되어 문의 모바일데이터 후 정상사용확인후 종료,초기접속불가
 데이터 불량 불만으로 양해   데이터 이용 안되어  초기화 전원 리셋 안내,초기접속불가
철회원클릭양호현장방문  상세증상   어제 개통하셨으나 통화 뚝뚝 끊긴다며 철회하신다함 대리점 상의하심   약관 안내받으심 교품진단완료   상호명  김직장  추가연락처   내부품질    외부품질   단말기 여부 및 상세내역    내방일자 및 시간시간준수협의가능   일 시 담당자  방문전 스케줄 확인차 연락드림 안내 앞전 스케쥴 취소되거나 인근 들리실때 먼저 방문도 부탁드립니다  기타 전달사항  자가격리자 없음 확인 코로나 양해 구했으나 방문 요청함   루키여부철회가능일자   ,발수신불가
원클릭양호시설공급중복 원클릭 확인 장비명  대구월성 장비품질 기지국 고장  양호 가입자품질 가입자별   양호  상세증상상세위치  자택내 데이터 이용시 속도 지연 및 버퍼링 증상  음성양호  특이사항 확인 부탁드립니다  면적   층  평   타 사용자 불량여부    다른 위치에서 불량여부    중계기홈펨토 사용여부    품질및감도내부  불량  품질및감도외부  양호  특이사항  고객성향일반,속도저하
위치무관 통화데이터 업그레이드 이후 불편 전파특성안내 초기화 전원리셋 비교사용권유 지속 불량시 유심카드 변경권유 요금이의약속 종료,초기접속불가
 오래전부터 간헐적으로 포켓파이 이용이 안된다고함  기본정보조회 확인시  없음안내  제조사측으로 문의필요함안내  종료,통품상담성
ㅇ 국민  문자 수신실패 ㅇ 수신내역 정상 ㅇ 단말기상 차단 확인되어 해제,단문메세지(SMS)
중계기 철거 요청   희망일시 담당자 일 이내 연락드림 안내  추가연락처 없음   부재시  전달 부탁드립니다  상호명  적색불여부  전원여부  불량망   품질 및 감도내부  품질 및 감도외부   특이전달사항고객성향기타  일 이사로 철거요청하심 해당일 오전에 방문요청하심,이설요청/철거요청
